X Scale,Y Scale,hand_hold_resp.keys,hand_hold_resp.corr,hand_hold_resp.rt,fixpR1,prac_resp.keys,prac_resp.corr,prac_resp.rt,prac_fix_resp.keys,prac_fix_resp.corr,prac_trials_run1.thisRepN,prac_trials_run1.thisTrialN,prac_trials_run1.thisN,prac_trials_run1.thisIndex,prac_trials_run1.ran,runID,imgID,stimLabel,imFile,corr,side,participant,design,position,date,expName,psychopyVersion,OS,frameRate,xResolution,yResolution,fixR1,fix_resp1_1.keys,trial_resp.keys,trial_resp.corr,trial_resp.rt,fix_resp_2.keys,trials_run1.thisRepN,trials_run1.thisTrialN,trials_run1.thisN,trials_run1.thisIndex,trials_run1.ran,fix_resp1_1.rt,fixpR2,fix_respP2_1.keys,prac_trials_run2.thisRepN,prac_trials_run2.thisTrialN,prac_trials_run2.thisN,prac_trials_run2.thisIndex,prac_trials_run2.ran,fix_respP2_1.rt,fixR2,fix_resp2_1.keys,trials_run2.thisRepN,trials_run2.thisTrialN,trials_run2.thisN,trials_run2.thisIndex,trials_run2.ran,fix_resp2_1.rt
,,,,,,,,,,,,,,,,1,8,largeSincon,Stimuli/SofH2.jpg,j,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,0,,j,1,1.65657,,10,2,42,3,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,2,largeHcongr,Stimuli/HofH2.jpg,f,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,0,,f,1,1.133605,,10,3,43,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,6,largeScongr,Stimuli/SofS2.jpg,j,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,0,,j,1,3.190285,,11,0,44,2,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,2,largeHcongr,Stimuli/HofH2.jpg,f,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,0,,f,1,1.80127,,11,1,45,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,4,largeHincon,Stimuli/HofS2.jpg,f,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,1,space,f,1,1.90174,,11,2,46,1,1,1.12133,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,8,largeSincon,Stimuli/SofH2.jpg,j,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,0,,j,1,1.43754,,11,3,47,3,1,,,,,,,,,,,,,,,,,
,,j,1,2.035385,,f,1,1.364755,,1,,,,,,2,2,smallHcongr,Stimuli/HofH2.jpg,f,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,,,,,,,,,,,,,0,,0,0,0,1,1,,,,,,,,,
,,,,,,j,1,1.38773,,0,,,,,,2,6,smallScongr,Stimuli/SofS2.jpg,j,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,,,,,,,,,,,,,1,space,0,1,1,3,1,1.25243,,,,,,,,
,,,,,,j,1,1.92265,,1,,,,,,2,8,smallSincon,Stimuli/HofS2.jpg,j,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,,,,,,,,,,,,,0,,0,2,2,0,1,,,,,,,,,
,,,,,,f,1,1.897,,1,,,,,,2,4,smallHincon,Stimuli/SofH2.jpg,f,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,,,,,,,,,,,,,0,,0,3,3,2,1,,,,,,,,,
,,,,,,,,,,,,,,,,2,6,smallScongr,Stimuli/SofS2.jpg,j,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,,,j,1,1.682215,,,,,,,,,,,,,,,,0,,0,0,0,2,1,
,,,,,,,,,,,,,,,,2,4,smallHincon,Stimuli/SofH2.jpg,f,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,,,f,1,1.50902,,,,,,,,,,,,,,,,0,,0,1,1,1,1,
,,,,,,,,,,,,,,,,2,2,smallHcongr,Stimuli/HofH2.jpg,f,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,,,f,1,1.209015,,,,,,,,,,,,,,,,0,,0,2,2,0,1,
,,,,,,,,,,,,,,,,2,8,smallSincon,Stimuli/HofS2.jpg,j,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,,,j,1,1.690475,,,,,,,,,,,,,,,,0,,0,3,3,3,1,
,,,,,,,,,,,,,,,,2,8,smallSincon,Stimuli/HofS2.jpg,j,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,,,j,1,1.003545,,,,,,,,,,,,,,,,0,,1,0,4,3,1,
,,,,,,,,,,,,,,,,2,2,smallHcongr,Stimuli/HofH2.jpg,f,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,,,f,1,1.238565,,,,,,,,,,,,,,,,0,,1,1,5,0,1,
,,,,,,,,,,,,,,,,2,4,smallHincon,Stimuli/SofH2.jpg,f,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,,,f,1,1.58546,,,,,,,,,,,,,,,,0,,1,2,6,1,1,
,,,,,,,,,,,,,,,,2,6,smallScongr,Stimuli/SofS2.jpg,j,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,,,j,1,1.684305,,,,,,,,,,,,,,,,0,space,1,3,7,2,1,1.367425
,,,,,,,,,,,,,,,,2,2,smallHcongr,Stimuli/HofH2.jpg,f,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,,,f,1,1.38707,,,,,,,,,,,,,,,,0,,2,0,8,0,1,
,,,,,,,,,,,,,,,,2,4,smallHincon,Stimuli/SofH2.jpg,f,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,,,f,1,1.050475,,,,,,,,,,,,,,,,0,,2,1,9,1,1,
,,,,,,,,,,,,,,,,2,8,smallSincon,Stimuli/HofS2.jpg,j,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,,,j,1,1.271225,,,,,,,,,,,,,,,,0,,2,2,10,3,1,
,,,,,,,,,,,,,,,,2,6,smallScongr,Stimuli/SofS2.jpg,j,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,,,j,1,1.382235,,,,,,,,,,,,,,,,1,space,2,3,11,2,1,0.633215
,,,,,,,,,,,,,,,,2,4,smallHincon,Stimuli/SofH2.jpg,f,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,,,f,1,1.518095,,,,,,,,,,,,,,,,0,,3,0,12,1,1,
,,,,,,,,,,,,,,,,2,2,smallHcongr,Stimuli/HofH2.jpg,f,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,,,f,1,1.94083,,,,,,,,,,,,,,,,0,,3,1,13,0,1,
,,,,,,,,,,,,,,,,2,6,smallScongr,Stimuli/SofS2.jpg,j,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,,,j,1,2.168795,,,,,,,,,,,,,,,,0,,3,2,14,2,1,
